donor_id,blood_type,city,state,latitude,longitude,last_donation_days_ago,contact
D2148_004,O+,Noida,Uttar Pradesh,28.5518963660419,77.35021240951332,117,+917266223158
D2149_000,O+,Noida,Uttar Pradesh,28.592439474655986,77.29208155511638,171,+919937563442
D2149_001,A+,Noida,Uttar Pradesh,28.64231899632465,77.34157606236882,104,+919066710366
D2149_002,B-,Noida,Uttar Pradesh,28.593079025577175,77.35476189649624,148,+918428756976
D2149_003,B+,Noida,Uttar Pradesh,28.55071562805903,77.3741472627588,59,+917630893483
D2149_004,A+,Noida,Uttar Pradesh,28.60578706710492,77.29993416363877,52,+919591857995
D2149_005,AB+,Noida,Uttar Pradesh,28.61888858207277,77.36542604207493,48,+919147071027
D2149_006,AB-,Noida,Uttar Pradesh,28.57384963839967,77.35984567868643,112,+917715027770
D2149_007,B+,Noida,Uttar Pradesh,28.55164244180243,77.37581294647983,68,+919343360050
D2149_008,O+,Noida,Uttar Pradesh,28.63546812173793,77.32620571271673,97,+919985630009
D2149_009,O+,Noida,Uttar Pradesh,28.58485475994024,77.33431707735208,139,+918117950084
D2149_010,AB+,Noida,Uttar Pradesh,28.59475564451879,77.37170840965385,127,+917280082043
D2150_000,O+,Noida,Uttar Pradesh,28.564579106747814,77.32886872304074,122,+919279831179
D2150_001,O+,Noida,Uttar Pradesh,28.580223090046267,77.36370922973036,75,+918937192581
D2150_002,AB+,Noida,Uttar Pradesh,28.55919464451056,77.39102112204216,120,+918171617294
D2150_003,O-,Noida,Uttar Pradesh,28.51597614427195,77.36705702660875,156,+918147932559
D2150_004,B+,Noida,Uttar Pradesh,28.52459125503649,77.34883612325282,126,+919024881353
D2150_005,A+,Noida,Uttar Pradesh,28.576791770681325,77.33630662228252,38,+917276036408
D2150_006,B-,Noida,Uttar Pradesh,28.53178600805766,77.33256245302458,170,+918039306665
D2150_007,AB-,Noida,Uttar Pradesh,28.54703053735651,77.3915196203344,47,+917483577335
D2150_008,O+,Noida,Uttar Pradesh,28.569061868290394,77.36501085523184,87,+918901123302
D2150_009,O+,Noida,Uttar Pradesh,28.604559752683556,77.41437837795306,141,+919050796453
D2151_000,A+,Noida,Uttar Pradesh,28.595572270219606,77.39341661268581,152,+919547813862
D2151_001,AB+,Noida,Uttar Pradesh,28.563495455136856,77.34842202917204,145,+917575401711
D2151_002,B-,Noida,Uttar Pradesh,28.574834635968504,77.33939058808137,175,+917273975615
D2151_003,O+,Noida,Uttar Pradesh,28.539757902831756,77.38289243971862,90,+917188851462
D2151_004,AB+,Noida,Uttar Pradesh,28.56353741154154,77.36788822113132,66,+919323430794
D2152_000,B-,Noida,Uttar Pradesh,28.580291857791984,77.34911108862282,77,+919995426418
D2152_001,AB+,Noida,Uttar Pradesh,28.62512511908824,77.34189048884289,176,+917307057170
D2152_002,B+,Noida,Uttar Pradesh,28.62347630345292,77.29238572670356,118,+918326777658
D2152_003,B-,Noida,Uttar Pradesh,28.60565769410693,77.36884386024052,73,+919391961863
D2152_004,A-,Noida,Uttar Pradesh,28.59165319953384,77.30107155364898,43,+918726560343
D2152_005,A+,Noida,Uttar Pradesh,28.588281094850256,77.35417961536547,138,+918332678515
D2152_006,AB+,Noida,Uttar Pradesh,28.527995002459555,77.36373866713132,163,+918039635055
D2152_007,B+,Noida,Uttar Pradesh,28.542012367786224,77.31971189196129,85,+918940955403
D2152_008,AB-,Noida,Uttar Pradesh,28.614977552980353,77.34661013258791,72,+919192972405
D2152_009,O+,Noida,Uttar Pradesh,28.59474865802834,77.33816383704969,93,+919265218210
D2152_010,O+,Noida,Uttar Pradesh,28.606253337495424,77.35060002766889,32,+918643068684
D2152_011,B+,Noida,Uttar Pradesh,28.530370182666687,77.31421706066783,41,+918114865396
D2153_000,O+,Noida,Uttar Pradesh,28.544847997046634,77.36078267161434,93,+917907816339
D2153_001,O-,Noida,Uttar Pradesh,28.60128618912924,77.33747276579327,41,+917603995830
D2153_002,A-,Noida,Uttar Pradesh,28.532422213507772,77.36867933520546,61,+917885777160
D2153_003,A+,Noida,Uttar Pradesh,28.606235348009314,77.31094339401807,46,+919340494388
D2153_004,AB+,Noida,Uttar Pradesh,28.586911494665273,77.34829341197957,31,+918812850468
D2153_005,A-,Noida,Uttar Pradesh,28.549376871730775,77.36284465739767,102,+918635194058
D2153_006,A+,Noida,Uttar Pradesh,28.618374317237446,77.30043130762728,107,+917259818793
D2153_007,B+,Noida,Uttar Pradesh,28.560615304803548,77.38345693873524,159,+919632574457
D2153_008,A+,Noida,Uttar Pradesh,28.53131476200199,77.30372138362797,52,+917748921854
D2153_009,A-,Noida,Uttar Pradesh,28.623823307879242,77.32720908718511,90,+918400056284
D2153_010,AB+,Noida,Uttar Pradesh,28.540360417776796,77.34044753150684,90,+918889138656
D2153_011,O+,Noida,Uttar Pradesh,28.577365776753414,77.32706229408046,158,+917683629929
D2153_012,AB-,Noida,Uttar Pradesh,28.615024113460173,77.3458075439505,173,+917383158684
D2153_013,AB+,Noida,Uttar Pradesh,28.614914806549656,77.33104244363871,150,+917817033842
D2154_000,O+,Noida,Uttar Pradesh,28.499369663246824,77.41114171021859,120,+917487090974
D2154_001,B-,Noida,Uttar Pradesh,28.53662235580484,77.39533056791186,151,+917390542174
D2154_002,AB+,Noida,Uttar Pradesh,28.568587872706967,77.34324879780281,101,+917530832505
D2154_003,B-,Noida,Uttar Pradesh,28.539269405173048,77.42644178948215,177,+917932074562
D2154_004,B+,Noida,Uttar Pradesh,28.56815841642304,77.42057665001411,105,+917975954538
D2154_005,O-,Noida,Uttar Pradesh,28.503335219876178,77.37752782651519,60,+917009798988
D2154_006,O+,Noida,Uttar Pradesh,28.544841853567448,77.35463012977716,165,+917681885137
D2154_007,A-,Noida,Uttar Pradesh,28.562920051177937,77.43072776785738,92,+917672309386
D2154_008,A-,Noida,Uttar Pradesh,28.512222108399612,77.38739408603418,43,+917978486430
D2154_009,O+,Noida,Uttar Pradesh,28.510295197466576,77.37291273426771,119,+918609904875
D2155_000,O+,Noida,Uttar Pradesh,28.55298880260807,77.33355660984331,145,+918353588560
D2155_001,AB-,Noida,Uttar Pradesh,28.528698881017256,77.35111093471157,56,+917914187293
D2155_002,AB+,Noida,Uttar Pradesh,28.48020871314362,77.33784124551686,121,+917286095829
D2155_003,O+,Noida,Uttar Pradesh,28.467180488629864,77.34556126741735,122,+918861367927
D2155_004,A+,Noida,Uttar Pradesh,28.539587368114862,77.34987338428498,85,+919750237271
D2155_005,A-,Noida,Uttar Pradesh,28.50563758477633,77.41930884588182,119,+919312351340
D2155_006,AB+,Noida,Uttar Pradesh,28.51069056853973,77.3645993762795,154,+918186249457
D2155_007,A+,Noida,Uttar Pradesh,28.505726032552715,77.39859005098562,146,+917562422084
D2155_008,A-,Noida,Uttar Pradesh,28.49436624445041,77.38156182754831,125,+917119182371
D2155_009,O+,Noida,Uttar Pradesh,28.55896039142602,77.38926948947139,49,+919295574973
D2155_010,B+,Noida,Uttar Pradesh,28.490966140544444,77.32806799464426,161,+917097794026
D2155_011,A+,Noida,Uttar Pradesh,28.478599369883668,77.4170929298969,156,+918010648010
D2155_012,A-,Noida,Uttar Pradesh,28.53809230589853,77.35327969940174,136,+917852573733
D2155_013,AB+,Noida,Uttar Pradesh,28.49189393689133,77.41463322435716,87,+918128031237
D2156_000,A+,Ghaziabad,Uttar Pradesh,28.699619476808962,77.39581661736894,110,+917879798508
D2156_001,O+,Ghaziabad,Uttar Pradesh,28.69764231860606,77.4358740565704,55,+919357353844
D2156_002,O+,Ghaziabad,Uttar Pradesh,28.65327079033951,77.44641010557814,141,+917369884893
D2156_003,B+,Ghaziabad,Uttar Pradesh,28.657439703435262,77.38526100281763,131,+917273140278
D2156_004,B+,Ghaziabad,Uttar Pradesh,28.66678824562489,77.42970972351652,70,+917408580790
D2156_005,O+,Ghaziabad,Uttar Pradesh,28.620148046829343,77.3987517302887,107,+917500099616
D2156_006,A+,Ghaziabad,Uttar Pradesh,28.70810527828686,77.3931732391627,56,+917516434429
D2156_007,B+,Ghaziabad,Uttar Pradesh,28.688815875328867,77.4185607565481,179,+917137721072
D2156_008,A+,Ghaziabad,Uttar Pradesh,28.678864858870124,77.39372516373251,30,+919425606583
D2156_009,O-,Ghaziabad,Uttar Pradesh,28.696063888280445,77.45341597803,140,+918376600894
D2156_010,AB+,Ghaziabad,Uttar Pradesh,28.693308770197,77.40223491333143,97,+918185715260
D2156_011,AB-,Ghaziabad,Uttar Pradesh,28.632155940708312,77.48082112034756,150,+919060363118
D2156_012,AB+,Ghaziabad,Uttar Pradesh,28.666733568188718,77.43004771892342,142,+917134310942
D2156_013,AB-,Ghaziabad,Uttar Pradesh,28.671525030465276,77.43269733185426,138,+917851812579
D2157_000,B-,Ghaziabad,Uttar Pradesh,28.688184872540475,77.45118186001135,135,+918670741344
D2157_001,O+,Ghaziabad,Uttar Pradesh,28.705727604304972,77.4586130840601,164,+917788258451
D2157_002,AB-,Ghaziabad,Uttar Pradesh,28.67661730600341,77.43260630725892,41,+919025420668
D2157_003,O+,Ghaziabad,Uttar Pradesh,28.644454752620724,77.403186140454,148,+917630501991
D2157_004,AB-,Ghaziabad,Uttar Pradesh,28.630286563326017,77.44005371480914,36,+918358272758
D2157_005,AB-,Ghaziabad,Uttar Pradesh,28.666772497624226,77.41358951929806,158,+919291723471
D2157_006,A-,Ghaziabad,Uttar Pradesh,28.6367734776626,77.37674022773129,133,+919710997706
D2157_007,B+,Ghaziabad,Uttar Pradesh,28.642970285609923,77.37623666536486,70,+917076097029
D2157_008,A-,Ghaziabad,Uttar Pradesh,28.620334948000522,77.4639683626702,65,+919909242715
D2157_009,A+,Ghaziabad,Uttar Pradesh,28.646270822485796,77.47000851037606,39,+919178611724
D2157_010,B-,Ghaziabad,Uttar Pradesh,28.68428381664022,77.44102780780032,162,+919390186293
D2157_011,A+,Ghaziabad,Uttar Pradesh,28.62782153517385,77.4038764165652,125,+917024633629
D2158_000,A+,Ghaziabad,Uttar Pradesh,28.66449115714549,77.4075009378998,106,+918328905360
D2158_001,AB+,Ghaziabad,Uttar Pradesh,28.68210819291238,77.4281367705537,155,+919463865374
D2158_002,B+,Ghaziabad,Uttar Pradesh,28.64546908546124,77.43531246615602,34,+917196911994
D2158_003,O+,Ghaziabad,Uttar Pradesh,28.70893063232039,77.47681344067189,139,+919328368245
D2158_004,AB+,Ghaziabad,Uttar Pradesh,28.661084799807178,77.41242557992659,68,+919122546239
D2158_005,A-,Ghaziabad,Uttar Pradesh,28.691689665825567,77.43645513002517,101,+918111292093
D2158_006,O-,Ghaziabad,Uttar Pradesh,28.631632220714316,77.41241875816775,114,+918074241346
D2158_007,A-,Ghaziabad,Uttar Pradesh,28.63861024724193,77.41370837701776,123,+919004006939
D2158_008,A-,Ghaziabad,Uttar Pradesh,28.698184290708515,77.428809558609,100,+918915001951
D2158_009,A-,Ghaziabad,Uttar Pradesh,28.627918900202896,77.4329652254524,68,+918979703581
D2158_010,AB-,Ghaziabad,Uttar Pradesh,28.64116098229177,77.44478871991619,163,+918882464153
D2158_011,B-,Ghaziabad,Uttar Pradesh,28.69689204733116,77.48031735653741,126,+919617489367
D2158_012,B+,Ghaziabad,Uttar Pradesh,28.694858471399016,77.47544919673054,96,+919102169910
D2158_013,B-,Ghaziabad,Uttar Pradesh,28.681629082508774,77.44824548551833,107,+918980271124
D2159_000,B-,Ghaziabad,Uttar Pradesh,28.625954166400785,77.3904869975181,139,+917681441933
D2159_001,O+,Ghaziabad,Uttar Pradesh,28.640492977408154,77.42701315436088,87,+918316643483
D2159_002,O+,Ghaziabad,Uttar Pradesh,28.70844065718864,77.45280279177685,77,+918484621636
D2159_003,AB+,Ghaziabad,Uttar Pradesh,28.690101625143082,77.44908179637608,68,+918294327349
D2159_004,O+,Ghaziabad,Uttar Pradesh,28.661413655473947,77.41511078202427,136,+919502207417
D2159_005,A-,Ghaziabad,Uttar Pradesh,28.63905968176002,77.40055663150285,157,+918792741057
D2159_006,B-,Ghaziabad,Uttar Pradesh,28.65320136999371,77.44538819281676,54,+918851107634
D2159_007,O-,Ghaziabad,Uttar Pradesh,28.681551333556186,77.39922918200284,135,+918265908637
D2159_008,A+,Ghaziabad,Uttar Pradesh,28.668444563042343,77.48930169132797,146,+917202212225
D2159_009,O-,Ghaziabad,Uttar Pradesh,28.650744945460403,77.47422421302811,162,+917255302009
D2159_010,O+,Ghaziabad,Uttar Pradesh,28.638042264712645,77.46720467362672,148,+918255335168
D2159_011,AB+,Ghaziabad,Uttar Pradesh,28.665240280423717,77.39726609785204,167,+917863554896
D2159_012,B-,Ghaziabad,Uttar Pradesh,28.69635883656527,77.47161673294887,131,+918084782697
D2159_013,AB+,Ghaziabad,Uttar Pradesh,28.634242431339832,77.43491957544363,46,+918629382777
D2160_000,AB+,Ghaziabad,Uttar Pradesh,28.659798512559085,77.48189937086366,69,+919490952091
D2160_001,A-,Ghaziabad,Uttar Pradesh,28.67384934199558,77.42805283286692,48,+918788021096
D2160_002,B-,Ghaziabad,Uttar Pradesh,28.70643001256507,77.39760078726403,52,+918891120590
D2160_003,A-,Ghaziabad,Uttar Pradesh,28.612409563174594,77.48005764463792,100,+918317861943
D2160_004,B-,Ghaziabad,Uttar Pradesh,28.687739920366578,77.40147343314594,80,+917117092511
D2160_005,AB+,Ghaziabad,Uttar Pradesh,28.627895967843813,77.43010177816493,159,+919125364749
D2160_006,AB-,Ghaziabad,Uttar Pradesh,28.610806764406554,77.3908267864623,168,+919970627115
D2161_000,A-,Ghaziabad,Uttar Pradesh,29.01373559022576,77.71941708593961,171,+919791978761
D2161_001,AB+,Ghaziabad,Uttar Pradesh,28.92174412393914,77.76824496003967,93,+918570225161
D2161_002,O+,Ghaziabad,Uttar Pradesh,28.981511145794556,77.7378837106343,74,+917841447539
D2161_003,B-,Ghaziabad,Uttar Pradesh,28.95433877349119,77.68535664114195,172,+917004234695
D2161_004,B+,Ghaziabad,Uttar Pradesh,28.927479719495214,77.71654206341142,83,+919277430205
D2162_000,O-,Ghaziabad,Uttar Pradesh,28.59496015676004,77.36193897172798,73,+917987137003
D2162_001,A-,Ghaziabad,Uttar Pradesh,28.673572586295034,77.35092643005737,72,+918523080177
D2162_002,AB-,Ghaziabad,Uttar Pradesh,28.665299726632092,77.37838388359397,112,+917554992003
D2162_003,A+,Ghaziabad,Uttar Pradesh,28.65424667632582,77.33014242316402,151,+918945892694
D2162_004,O+,Ghaziabad,Uttar Pradesh,28.663757991178286,77.35561536559138,54,+919279323895
D2162_005,B+,Ghaziabad,Uttar Pradesh,28.605636381404413,77.33002075517348,64,+917892684947
D2162_006,O-,Ghaziabad,Uttar Pradesh,28.59077986371137,77.36879970209408,36,+917008402293
D2162_007,A-,Ghaziabad,Uttar Pradesh,28.670273258930468,77.28416427567522,154,+918522283489
D2162_008,O-,Ghaziabad,Uttar Pradesh,28.646188586166176,77.34105736988116,114,+918401649996
D2162_009,AB-,Ghaziabad,Uttar Pradesh,28.59061181363689,77.3637391773578,174,+919011409242
D2162_010,A-,Ghaziabad,Uttar Pradesh,28.649626243481265,77.38119820222387,70,+918172068528
D2163_000,B+,Ghaziabad,Uttar Pradesh,28.672911193097487,77.3650902385976,162,+919583201712
D2163_001,AB+,Ghaziabad,Uttar Pradesh,28.593261318365574,77.40515907227467,102,+918209402522
D2163_002,B-,Ghaziabad,Uttar Pradesh,28.68000186342154,77.42068230622024,59,+918921627416
D2163_003,O-,Ghaziabad,Uttar Pradesh,28.60798199719674,77.36542283900701,115,+917242268368
D2163_004,AB-,Ghaziabad,Uttar Pradesh,28.69014313271268,77.34050057077673,73,+918677574728
D2164_000,A-,Ghaziabad,Uttar Pradesh,28.837870202734337,77.60173248744996,152,+918167625449
D2164_001,A-,Ghaziabad,Uttar Pradesh,28.80180911184829,77.54733540249373,111,+917400487674
D2164_002,A+,Ghaziabad,Uttar Pradesh,28.824241069025216,77.54176613628242,86,+919327491520
D2164_003,B-,Ghaziabad,Uttar Pradesh,28.87864018567728,77.58234389721144,158,+919542044480
D2164_004,B-,Ghaziabad,Uttar Pradesh,28.857284528673485,77.59675627771189,127,+918096731450
D2164_005,AB+,Ghaziabad,Uttar Pradesh,28.787260022940963,77.55737780464938,97,+919691501978
D2164_006,B-,Ghaziabad,Uttar Pradesh,28.830420200973673,77.52592149746025,126,+918974947035
D2164_007,A+,Ghaziabad,Uttar Pradesh,28.79657929107384,77.54511806539264,157,+917406432761
D2164_008,B+,Ghaziabad,Uttar Pradesh,28.833793720345195,77.57701021004073,119,+918826969703
D2164_009,O+,Ghaziabad,Uttar Pradesh,28.828260038612058,77.59551707288628,56,+918622247906
D2164_010,B+,Ghaziabad,Uttar Pradesh,28.82445247784688,77.52087108502228,50,+917118292091
D2164_011,AB+,Ghaziabad,Uttar Pradesh,28.87514266888033,77.5996422020581,81,+919615570566
D2164_012,AB+,Ghaziabad,Uttar Pradesh,28.865918140104043,77.53726198448099,78,+917177587485
D2164_013,AB-,Ghaziabad,Uttar Pradesh,28.822936026925746,77.52332210012622,49,+917759133609
D2165_000,AB-,Ghaziabad,Uttar Pradesh,28.671118651961894,77.35586925765564,42,+917388674416
D2165_001,A-,Ghaziabad,Uttar Pradesh,28.617065607754682,77.32291672794815,69,+918865397404
D2165_002,B+,Ghaziabad,Uttar Pradesh,28.636934732813263,77.32766739683147,100,+917632207209
D2165_003,AB-,Ghaziabad,Uttar Pradesh,28.674439581030633,77.36701743687277,139,+919933826440
D2165_004,A-,Ghaziabad,Uttar Pradesh,28.624231682059477,77.37475953566471,94,+917759677383
D2165_005,O+,Ghaziabad,Uttar Pradesh,28.642158866854206,77.35704978883422,64,+918732263865
D2165_006,AB-,Ghaziabad,Uttar Pradesh,28.611806914927318,77.39368633965731,139,+917064874228
D2165_007,O-,Ghaziabad,Uttar Pradesh,28.645366911390745,77.35166636222618,82,+917365657778
D2165_008,O+,Ghaziabad,Uttar Pradesh,28.64245723804528,77.32666946845595,116,+919293128352
D2165_009,A-,Ghaziabad,Uttar Pradesh,28.63333492580352,77.38764274339533,116,+917406823768
D2165_010,B+,Ghaziabad,Uttar Pradesh,28.648780140992134,77.40991056224594,72,+918635673186
D2165_011,AB-,Ghaziabad,Uttar Pradesh,28.61272256073853,77.31813252548537,125,+919606586651
D2165_012,AB-,Ghaziabad,Uttar Pradesh,28.669414493992456,77.31490296289077,120,+917875629566
D2166_000,A+,Ghaziabad,Uttar Pradesh,28.647904638637137,77.36114465165319,119,+918706180699
D2166_001,B+,Ghaziabad,Uttar Pradesh,28.627149616104656,77.41017456158856,100,+918507360432
D2166_002,B-,Ghaziabad,Uttar Pradesh,28.67937972432203,77.35130221842883,48,+919370290222
D2166_003,AB-,Ghaziabad,Uttar Pradesh,28.614995514661096,77.40532063756085,151,+917550006658
D2166_004,AB-,Ghaziabad,Uttar Pradesh,28.6299577811087,77.35862250373637,149,+918370625685
D2166_005,O+,Ghaziabad,Uttar Pradesh,28.620459831905546,77.37057458030098,151,+918670867765
D2166_006,O+,Ghaziabad,Uttar Pradesh,28.637906210471137,77.40308460086861,80,+917866006838
D2166_007,A-,Ghaziabad,Uttar Pradesh,28.706071785826428,77.31360612277797,129,+917350280727
D2167_000,A-,Hapur,Uttar Pradesh,28.681704981810196,77.83766901487057,169,+918484038164
D2167_001,AB+,Hapur,Uttar Pradesh,28.765132016228254,77.77327589143721,58,+919706181978
D2167_002,O-,Hapur,Uttar Pradesh,28.711845944274582,77.75505295379764,115,+918239845686
D2167_003,B+,Hapur,Uttar Pradesh,28.759240992904267,77.82137773590406,72,+918809739822
D2167_004,B+,Hapur,Uttar Pradesh,28.732853486943092,77.75900106035324,100,+918810186109
D2167_005,A-,Hapur,Uttar Pradesh,28.763778566544847,77.78504712626778,115,+918470446868
D2167_006,AB-,Hapur,Uttar Pradesh,28.76074614853144,77.75104204438846,31,+918552574896
D2167_007,AB-,Hapur,Uttar Pradesh,28.772716202082503,77.76468130805162,31,+919811220019
D2168_000,O+,Hapur,Uttar Pradesh,28.66443898896744,77.60214373457755,116,+919158706965
D2168_001,B-,Hapur,Uttar Pradesh,28.721569323847298,77.64160970091969,65,+919974734161
D2168_002,B+,Hapur,Uttar Pradesh,28.724462861595903,77.56126645581051,103,+917343816666
D2168_003,B-,Hapur,Uttar Pradesh,28.660004090757464,77.58511543845425,33,+917533763245
D2168_004,AB+,Hapur,Uttar Pradesh,28.68255448238131,77.63540295820007,38,+917139497159
D2168_005,A-,Hapur,Uttar Pradesh,28.68031654832463,77.61801172557925,89,+919657051413
D2168_006,A+,Hapur,Uttar Pradesh,28.711772044474994,77.63432530913953,133,+918214653538
D2168_007,O-,Hapur,Uttar Pradesh,28.69687620554463,77.56178687243788,103,+918344649745
D2168_008,B-,Hapur,Uttar Pradesh,28.722683731276785,77.56540396060737,110,+918984323366
D2168_009,A+,Hapur,Uttar Pradesh,28.652709068864066,77.65351466493189,117,+918523981773
D2168_010,A-,Hapur,Uttar Pradesh,28.68581486145547,77.64595955006224,134,+918194395273
D2168_011,AB-,Hapur,Uttar Pradesh,28.669003858474365,77.58486604486272,172,+917937664803
D2168_012,O+,Hapur,Uttar Pradesh,28.708219114374405,77.62960915738887,64,+918062626537
D2168_013,B+,Hapur,Uttar Pradesh,28.735028352087486,77.64640462314748,168,+917058828977
D2168_014,A+,Hapur,Uttar Pradesh,28.734384735974597,77.58817596802582,34,+917917535806
D2169_000,A-,Mohan Nagar,Uttar Pradesh,28.68537605010587,77.42309192602794,149,+919801552202
D2169_001,AB+,Mohan Nagar,Uttar Pradesh,28.639473897661915,77.47319568891713,156,+918832319469
D2169_002,AB-,Mohan Nagar,Uttar Pradesh,28.62639144122316,77.39129825449143,147,+917330175925
D2169_003,B+,Mohan Nagar,Uttar Pradesh,28.65628459307643,77.40203705095873,136,+917714874058
D2169_004,O-,Mohan Nagar,Uttar Pradesh,28.706016105980463,77.40808285728752,71,+919618433148
D2169_005,B-,Mohan Nagar,Uttar Pradesh,28.703707334771767,77.45665878088022,161,+918508874553
D2169_006,A+,Mohan Nagar,Uttar Pradesh,28.663573848601025,77.45225286415194,32,+919972425815
D2169_007,B-,Mohan Nagar,Uttar Pradesh,28.62681040361322,77.391897933828,128,+917784388420
D2169_008,B+,Mohan Nagar,Uttar Pradesh,28.700800766023917,77.4242080476815,127,+918957717804
D2169_009,AB-,Mohan Nagar,Uttar Pradesh,28.64845096275875,77.48508406803077,90,+919198621123
D2169_010,AB+,Mohan Nagar,Uttar Pradesh,28.677477270609568,77.42958324607054,99,+918537721157
D2170_000,A-,Ghazipur,Uttar Pradesh,25.584111426787636,83.6224320741208,77,+917625700702
D2170_001,A+,Ghazipur,Uttar Pradesh,25.56344131159302,83.6007728258123,104,+918813808980
D2170_002,O+,Ghazipur,Uttar Pradesh,25.620008337213775,83.61441961476055,70,+918981974004
D2170_003,O-,Ghazipur,Uttar Pradesh,25.59258231339895,83.54467807614614,55,+917520863115
D2170_004,A+,Ghazipur,Uttar Pradesh,25.623425435423492,83.61511432313378,176,+918161753228
D2170_005,AB+,Ghazipur,Uttar Pradesh,25.601299514197237,83.62186802855642,130,+917657050065
D2171_000,A+,Gonda,Uttar Pradesh,27.37440599194068,82.15498503464077,150,+919461427111
D2171_001,A-,Gonda,Uttar Pradesh,27.43017009877405,82.19031009177277,124,+919973028149
D2171_002,O-,Gonda,Uttar Pradesh,27.40714048994004,82.241679717603,129,+917538845646
D2171_003,A-,Gonda,Uttar Pradesh,27.399549250160224,82.19680390074558,91,+919896115647
D2171_004,B-,Gonda,Uttar Pradesh,27.37054970461686,82.21262408059033,77,+918054269414
D2171_005,O-,Gonda,Uttar Pradesh,27.373409709643152,82.2187886052007,116,+919330509457
D2171_006,A-,Gonda,Uttar Pradesh,27.419180005870906,82.20418507490312,47,+918455243361
D2171_007,AB-,Gonda,Uttar Pradesh,27.436381146287633,82.19776565339441,35,+917082580873
D2171_008,O-,Gonda,Uttar Pradesh,27.42026467348158,82.20220203433855,159,+918011600681
D2171_009,B+,Gonda,Uttar Pradesh,27.43028468707673,82.20679522325788,123,+919769238565
D2171_010,AB+,Gonda,Uttar Pradesh,27.407711183573756,82.15605034423233,57,+919755879048
D2171_011,A-,Gonda,Uttar Pradesh,27.382492921036185,82.2177606618811,158,+919658548219
D2171_012,A+,Gonda,Uttar Pradesh,27.451360462593183,82.1655037047916,98,+918986922750
D2172_000,O-,Gorakhpur,Uttar Pradesh,26.748739204751377,83.34326543744301,62,+917620707956
D2172_001,AB+,Gorakhpur,Uttar Pradesh,26.748278770468563,83.3947566077212,81,+919969437065
D2172_002,A+,Gorakhpur,Uttar Pradesh,26.739306139040124,83.40280202135541,159,+917151965658
D2172_003,A-,Gorakhpur,Uttar Pradesh,26.78504299301367,83.39322003996955,95,+919491611429
D2172_004,O-,Gorakhpur,Uttar Pradesh,26.797277164408133,83.3563852475766,157,+917056938661
D2172_005,A-,Gorakhpur,Uttar Pradesh,26.76921472733715,83.41133638332914,58,+919158698359
D2172_006,B+,Gorakhpur,Uttar Pradesh,26.79519868419163,83.32139705703037,123,+918230682330
D2173_000,O+,Gorakhpur,Uttar Pradesh,26.709626007213203,83.46058600054435,110,+917283056213
D2173_001,A-,Gorakhpur,Uttar Pradesh,26.736646124605553,83.39444119192366,127,+919024760627
D2173_002,A-,Gorakhpur,Uttar Pradesh,26.803992648722435,83.40788346205653,35,+919548743458
D2173_003,B+,Gorakhpur,Uttar Pradesh,26.79452444280289,83.43331954903918,124,+917915309054
D2173_004,AB-,Gorakhpur,Uttar Pradesh,26.750312486541393,83.44973648389544,50,+919116111588
D2173_005,A-,Gorakhpur,Uttar Pradesh,26.784053919081384,83.42272378667691,109,+917999340924
D2173_006,O-,Gorakhpur,Uttar Pradesh,26.755087655827023,83.4212933170486,55,+918538236839
D2173_007,AB+,Gorakhpur,Uttar Pradesh,26.714972496815264,83.41038770048806,65,+918084950504
D2173_008,A+,Gorakhpur,Uttar Pradesh,26.731446134307078,83.42589450991684,38,+917483196441
D2173_009,AB-,Gorakhpur,Uttar Pradesh,26.77146859616892,83.45340531435626,40,+918115944104
D2173_010,AB-,Gorakhpur,Uttar Pradesh,26.77077271126946,83.45838190737231,126,+919983729417
D2174_000,A-,Gorakhpur,Uttar Pradesh,26.79388362513552,83.39949404477932,141,+919709713989
D2174_001,A-,Gorakhpur,Uttar Pradesh,26.82934673585386,83.43505631305848,149,+919477084721
D2174_002,B+,Gorakhpur,Uttar Pradesh,26.7883220136573,83.35126703187997,30,+918481477884
D2174_003,A-,Gorakhpur,Uttar Pradesh,26.81170011041267,83.42774231464797,72,+918565172535
D2174_004,B-,Gorakhpur,Uttar Pradesh,26.856672083233242,83.36565166012517,169,+917048833531
D2174_005,AB-,Gorakhpur,Uttar Pradesh,26.843463326437575,83.42350502517931,149,+919207568894
D2174_006,A-,Gorakhpur,Uttar Pradesh,26.831280954137945,83.3877417415143,62,+917149685079
D2174_007,AB+,Gorakhpur,Uttar Pradesh,26.850271029145286,83.40616186819699,70,+919820366602
D2174_008,AB-,Gorakhpur,Uttar Pradesh,26.79443035086114,83.40567222676009,56,+917891152723
D2174_009,AB-,Gorakhpur,Uttar Pradesh,26.81592319320545,83.43767697264495,162,+919583124852
D2174_010,A+,Gorakhpur,Uttar Pradesh,26.802958727830095,83.44680988070552,168,+919459640655
D2174_011,O+,Gorakhpur,Uttar Pradesh,26.838686312993286,83.36192288702938,64,+918802139585
D2174_012,O+,Gorakhpur,Uttar Pradesh,26.835130420297308,83.41010775371701,135,+917627755434
D2174_013,A-,Gorakhpur,Uttar Pradesh,26.84539878068855,83.36730550427966,91,+918412067115
D2175_000,A+,Gorakhpur,Uttar Pradesh,26.788437065359503,83.34354277877877,84,+918549983002
